Data Point Used in Publication,Time stamp,Year,Day number,Month,Day of month,Hour,GHI [W/m2],DNI [W/m2],DHI [W/m2],Sun azimuth (deg),Sun zenith (deg),Tracker Angle [deg],Air Mass,Temperature (C),windspeed [m/s],Bifacial energy yield NOCT [Wh],Bifacial energy yield Faiman [Wh],Bifacial energy yield Sandia [Wh],"Average POA rear irradiance, NOC, no IAM [W/m2]","Average POA rear irradiance, with IAM [W/m2]",Bifacial energy yield NOCT [Wh],Bifacial energy yield Faiman [Wh],Bifacial energy yield Sandia [Wh],"Average POA rear irradiance, no IAM [W/m2]","Average POA rear irradiance, with IAM [W/m2]",Bifacial energy yield NOCT [Wh],Bifacial energy yield Faiman [Wh],Bifacial energy yield Sandia [Wh],"Average POA rear irradiance, no IAM [W/m2]","Average POA rear irradiance, with IAM [W/m2]",Bifacial energy yield NOCT [Wh],Bifacial energy yield Faiman [Wh],Bifacial energy yield Sandia [Wh],"Average POA rear irradiance, no IAM [W/m2]","Average POA rear irradiance, with IAM [W/m2]","Average POA rear irradiance , no IAM [W/m2]","Average POA rear irradiance , no IAM [W/m2]"
0,543,2020,23,1,23,15.5,14.9,0.2,15,-43.40664556,85.05932318,25,10.40707466,6,2.9,3.942164291,3.942672023,3.943180355,1.420652638,1.340482788,4.130846032,4.131401083,4.131957152,1.665477474,1.547896599,3.946762982,3.947271846,3.947781316,1.427157856,1.346654575,4.133847092,4.13440391,4.134960831,1.672491378,1.554554807,1.800032584,1.755568921
0,544,2020,23,1,23,16.5,3,0.1,3,-55.98660091,91.48937471,25,40,6,2.5,0.727310349,0.727326001,0.727346036,0.292431743,0.275123927,0.766677619,0.766694947,0.766717132,0.354124136,0.326589594,0.728122317,0.728138011,0.728158095,0.293163906,0.275815725,0.767212227,0.767229583,0.76725179,0.355033145,0.327443164,0.379899967,0.370399486
0,545,2020,23,1,23,17.5,0,0,0,-68.04083387,98.93383421,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,546,2020,23,1,23,18.5,0,0,0,-79.9195562,107.0356586,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,547,2020,23,1,23,19.5,0,0,0,-92.10819568,115.4436907,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,548,2020,23,1,23,20.5,0,0,0,-105.2502932,123.7759056,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,549,2020,23,1,23,21.5,0,0,0,-120.187382,131.5534067,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,550,2020,23,1,23,22.5,0,0,0,-137.8984022,138.1087418,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,551,2020,23,1,23,23.5,0,0,0,-159.0033905,142.5322949,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,552,2020,24,1,24,0.5,0,0,0,177.4123216,143.8812341,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,553,2020,24,1,24,1.5,0,0,0,154.180074,141.7893319,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,554,2020,24,1,24,2.5,0,0,0,133.8196269,136.8043664,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,555,2020,24,1,24,3.5,0,0,0,116.8016182,129.9026971,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,556,2020,24,1,24,4.5,0,0,0,102.3455525,121.943858,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,557,2020,24,1,24,5.5,0,0,0,89.48258886,113.5452787,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,558,2020,24,1,24,6.5,0,0,0,77.41586547,105.1568543,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,559,2020,24,1,24,7.5,0,0,0,65.53935724,97.14883253,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,560,2020,24,1,24,8.5,11.1,0.2,11.2,53.39633636,89.87131884,25,36.06335905,6.5,2.7,3.00723142,3.007497502,3.007794954,1.050059603,0.991147204,3.172230608,3.172525073,3.172854332,1.21409643,1.126839218,3.005878131,3.006143883,3.00644098,1.045465123,0.986823402,3.172038707,3.172333084,3.172662441,1.210508445,1.123339198,1.317986462,1.281698914
1,561,2020,24,1,24,9.5,19.9,0.2,20.1,40.66499543,83.68509405,25,8.459235586,6.5,2.8,5.34685942,5.347706461,5.348599968,1.904376307,1.797129473,5.597971405,5.598896086,5.599871941,2.227899192,2.071036343,5.350803936,5.351651906,5.352546419,1.905301854,1.797955477,5.600713701,5.601639539,5.602616759,2.230665539,2.073540273,2.405152484,2.342721845
1,562,2020,24,1,24,10.5,65.9,0.3,66.2,27.18686186,78.96202466,25,5.094067872,6.8,3.1,19.1278236,19.13922738,19.14964648,6.112994506,5.77628374,20.09177408,20.10430853,20.11576066,6.968131955,6.488468987,19.13747782,19.14889277,19.15932182,6.113329236,5.776653175,20.09963388,20.11217506,20.1236393,6.973014679,6.49278861,7.599288031,7.398246207
1,563,2020,24,1,24,11.5,113.5,0.8,113.3,13.01892785,76.04844971,25,4.084146405,7.1,3.4,34.59021149,34.63147979,34.6652221,10.21479302,9.661681182,36.6855904,36.73185393,36.76967812,11.38308033,10.60628649,34.61108532,34.65241045,34.68619887,10.22079563,9.667253996,36.70084586,36.74714424,36.78500217,11.39583055,10.61780957,12.52695453,12.20022454
1,564,2020,24,1,24,12.5,77.5,0.3,77.4,-1.547456523,75.19435163,25,3.860386377,7.2,3.3,22.29529837,22.31233987,22.32675743,7.152434334,6.758835677,23.34663178,23.36526101,23.381025,8.166324257,7.60777709,22.31617579,22.33324982,22.34769444,7.170441494,6.775783613,23.36062218,23.37927951,23.39506001,8.189107363,7.629102445,8.90414504,8.67827929
1,565,2020,24,1,24,13.5,89.4,0.3,89.4,-16.0671776,76.47912535,25,4.207281049,7.6,3,26.34962702,26.36955546,26.38857486,8.158278646,7.713042838,27.72284047,27.7448216,27.76580217,9.208540603,8.58081647,26.38397852,26.40396088,26.4230323,8.193559349,7.746265262,27.74403793,27.76604888,27.78706591,9.249316296,8.619258604,10.0915396,9.847768702
1,566,2020,24,1,24,14.5,44.5,0.2,44.5,-30.11444181,79.78382268,25,5.475965542,7.5,3.5,12.34317952,12.34929233,12.35413673,4.163746871,3.931568837,12.91411079,12.92078274,12.9260702,4.819825474,4.484257482,12.35750811,12.36363625,12.36849319,4.179018901,3.945887296,12.92336405,12.93004796,12.93534157,4.837487651,4.500856636,5.232295016,5.101800788
0,567,2020,24,1,24,15.5,8.4,0.1,8.4,-43.44327679,84.83180839,25,10.02845683,7,2.8,2.127979637,2.128130081,2.128288863,0.797564018,0.752513604,2.225998686,2.226162793,2.226335826,0.937799287,0.871809276,2.129848756,2.129999476,2.130158575,0.800533845,0.7553309,2.227412948,2.227577065,2.227750325,0.941054818,0.874891887,1.011655406,0.986139917
0,568,2020,24,1,24,16.5,3.3,0.2,3.3,-56.04478153,91.26620309,25,40,6.7,2.6,0.800780079,0.800800667,0.800825205,0.321674917,0.30263632,0.84412856,0.844151391,0.84417859,0.38953655,0.359248554,0.801673996,0.801694638,0.80171924,0.322480297,0.303397298,0.844717089,0.844739957,0.844767194,0.39053646,0.360187481,0.417889963,0.407439435
0,569,2020,24,1,24,17.5,0,0,0,-68.11540556,98.71508138,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,570,2020,24,1,24,18.5,0,0,0,-80.00624997,106.8200233,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,571,2020,24,1,24,19.5,0,0,0,-92.20278928,115.2288366,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,572,2020,24,1,24,20.5,0,0,0,-105.3466267,123.5587926,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,573,2020,24,1,24,21.5,0,0,0,-120.2735519,131.3309473,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,574,2020,24,1,24,22.5,0,0,0,-137.9510886,137.8795863,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,575,2020,24,1,24,23.5,0,0,0,-158.9870884,142.3004517,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,576,2020,25,1,25,0.5,0,0,0,177.5226308,143.6583117,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,577,2020,25,1,25,1.5,0,0,0,154.3663534,141.5875797,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,578,2020,25,1,25,2.5,0,0,0,134.038687,136.6266667,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,579,2020,25,1,25,3.5,0,0,0,117.0229064,129.7434953,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,580,2020,25,1,25,4.5,0,0,0,102.5568004,121.7950641,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,581,2020,25,1,25,5.5,0,0,0,89.68102104,113.3993619,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,582,2020,25,1,25,6.5,0,0,0,77.6017406,105.0075053,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,583,2020,25,1,25,7.5,0,0,0,65.71290514,96.99088242,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,584,2020,25,1,25,8.5,13.3,6.1,13.3,53.55631428,89.70069142,25,33.78251047,5.4,2,3.800947668,3.801131374,3.801540396,1.304318619,1.226379877,4.250465437,4.250692448,4.251197437,1.563467711,1.429612662,3.763650513,3.763830569,3.764231356,1.270082498,1.193565057,4.234318276,4.234543335,4.235044735,1.530803691,1.397947716,1.673420764,1.624646666
1,585,2020,25,1,25,9.5,89.9,290.1,48.1,40.80796131,83.49903719,25,8.247899481,5.5,1.8,16.94572,16.94801827,16.95575665,8.206277648,7.846390622,53.01938459,53.03677588,53.09560089,8.52833075,7.99356465,16.18401148,16.18610568,16.19316116,4.836359641,4.563379974,52.49664701,52.5136284,52.57106687,5.883358814,5.417079095,6.34849745,6.204954644
1,586,2020,25,1,25,10.5,138.3,197.7,99.8,27.3071614,78.75962515,25,5.008002565,6.4,2.2,35.45416484,35.47639389,35.51401376,9.152622917,8.629552803,69.87317629,69.9370691,70.04511888,10.67820198,9.847506673,35.39200605,35.41418285,35.45173115,8.947445778,8.439026562,69.83163028,69.89540589,70.00330186,10.42761296,9.612039108,11.72109477,11.11735184
1,587,2020,25,1,25,11.5,172.8,296.2,97.3,13.10985876,75.83116502,25,4.024754907,6.9,1.9,36.27331294,36.29210547,36.34234378,9.018294773,8.496068686,92.68487448,92.75240062,92.93279439,10.60228128,9.728413806,36.28825158,36.30707147,36.3573166,8.951453944,8.434701719,92.68270915,92.75022416,92.93061317,10.52027576,9.652380766,11.61401637,11.28128453
1,588,2020,25,1,25,12.5,159.9,263.5,88.9,-1.49122886,74.96601673,25,3.804732928,7.2,1.9,33.35647035,33.37286452,33.41675886,8.661822158,8.169782667,85.90733379,85.96558835,86.12120121,10.52149722,9.672102873,33.44849202,33.46488901,33.50876891,8.719784472,8.2235959,85.94213952,86.00044701,86.15619804,10.59504324,9.740311203,11.46203856,11.23268741
1,589,2020,25,1,25,13.5,73.3,0.2,73.3,-16.04720033,76.24501487,25,4.139428203,7.4,1.8,21.05010958,21.05314951,21.0634354,6.773450062,6.400359985,22.0475988,22.05092319,22.06217286,7.738725069,7.208112933,21.07401511,21.07706206,21.08737119,6.79744163,6.422907988,22.06294819,22.0662781,22.07754273,7.766964659,7.234658565,8.439351414,8.229819769
1,590,2020,25,1,25,14.5,81.6,58.4,69.8,-30.12792066,79.54907881,25,5.36120397,7.2,2,23.08487761,23.09100558,23.10463893,6.354197991,5.972900196,34.86750443,34.87985724,34.90732508,7.541025124,6.881712952,23.27281957,23.27904163,23.29288109,6.563197156,6.170294438,34.95284463,34.96525819,34.99287983,7.78866608,7.117185951,8.292131598,8.280137203
0,591,2020,25,1,25,15.5,19.1,0.2,19.2,-43.48468405,84.60012656,25,9.668705401,6.8,1.5,5.099840463,5.099866096,5.100534205,1.814063832,1.711887637,5.343367276,5.343395279,5.344125834,2.121554696,1.971937968,5.105730988,5.105756682,5.106426281,1.822584665,1.719957374,5.347380771,5.347408864,5.348140619,2.130613083,1.98052248,2.295022924,2.238852691
0,592,2020,25,1,25,16.5,9.1,0.2,9.2,-56.1080566,91.03933213,25,40,6.9,1.7,2.338970844,2.339004939,2.33916457,0.896790677,0.843713376,2.464913759,2.464951445,2.465127898,1.085980684,1.001541422,2.341576977,2.341611085,2.341770951,0.899035979,0.84583489,2.466633286,2.466670964,2.466847676,1.088768313,1.004159038,1.165026564,1.135891759
0,593,2020,25,1,25,17.5,0,0,0,-68.19529602,98.49297995,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,594,2020,25,1,25,18.5,0,0,0,-80.09846462,106.601244,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,595,2020,25,1,25,19.5,0,0,0,-92.30313128,115.0108753,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,596,2020,25,1,25,20.5,0,0,0,-105.4489776,123.3384192,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,597,2020,25,1,25,21.5,0,0,0,-120.3660207,131.1048589,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,598,2020,25,1,25,22.5,0,0,0,-138.0102612,137.6462018,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,599,2020,25,1,25,23.5,0,0,0,-158.977106,142.0635772,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,600,2020,26,1,26,0.5,0,0,0,177.6276217,143.4295069,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,601,2020,26,1,26,1.5,0,0,0,154.5492734,141.379338,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,602,2020,26,1,26,2.5,0,0,0,134.2564127,136.442265,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,603,2020,26,1,26,3.5,0,0,0,117.244215,129.5776413,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,604,2020,26,1,26,4.5,0,0,0,102.7687583,121.639751,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,605,2020,26,1,26,5.5,0,0,0,89.88042228,113.2470472,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,606,2020,26,1,26,6.5,0,0,0,77.7885826,104.8518377,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,607,2020,26,1,26,7.5,0,0,0,65.88723512,96.82665347,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,608,2020,26,1,26,8.5,4,0.2,4.1,53.71672423,89.52380326,25,31.62423438,4.8,2.4,1.021054979,1.021081467,1.02111824,0.38968443,0.36761493,1.065007536,1.06503629,1.065076194,0.458060771,0.425575174,1.020752366,1.020778844,1.020815605,0.390483172,0.368374416,1.065413192,1.065441998,1.065481997,0.459149593,0.426595622,0.49416243,0.481359682
1,609,2020,26,1,26,9.5,16.9,0.2,17,40.95082869,83.30674774,25,8.039867814,4.8,2.3,4.506693387,4.507081109,4.507670844,1.614421032,1.523360251,4.716568586,4.716991623,4.71763545,1.893217131,1.759852123,4.510297862,4.510686054,4.511276604,1.615601579,1.524429513,4.71902689,4.719450319,4.720095387,1.896085995,1.762478594,2.041964205,1.989163984
1,610,2020,26,1,26,10.5,50,0.2,50.1,27.42663453,78.55107587,25,4.922302919,5,2.5,14.12049221,14.12460812,14.12987686,4.687587145,4.426495362,14.76486732,14.76935406,14.77509589,5.418358942,5.042128513,14.13049343,14.13461468,14.13988979,4.693105925,4.431755697,14.77217906,14.77666863,14.78241882,5.427326406,5.050444518,5.879931234,5.726370881
1,611,2020,26,1,26,11.5,82.9,0.4,82.8,13.19906089,75.60791875,25,3.965534205,5.3,2.6,24.27634057,24.28894854,24.30396934,7.621740481,7.203679132,25.45975009,25.47357309,25.49003371,8.662280455,8.071213154,24.2941208,24.30674716,24.32178865,7.632291504,7.213648903,25.47242374,25.48625796,25.50273982,8.678216635,8.085991384,9.457950214,9.213320487
1,612,2020,26,1,26,12.5,61.9,0.2,61.9,-1.437709807,74.73204947,25,3.749381747,5.5,2.4,17.50576105,17.5114084,17.51924578,5.786843059,5.465202081,18.27570053,18.28183625,18.29035784,6.686194211,6.224277354,17.52157102,17.52722867,17.53508085,5.800582737,5.478130472,18.28650759,18.29265443,18.30118174,6.703703435,6.240653991,7.258385241,7.072523049
1,613,2020,26,1,26,13.5,64.6,0.3,64.5,-16.03083767,76.00573559,25,4.072331012,5.5,2,18.40327813,18.40691514,18.41500544,6.002594495,5.670038976,19.24614365,19.25011035,19.25893214,6.906332634,6.43026531,18.42269981,18.42634495,18.43445179,6.021567563,5.687854535,19.25888331,19.26285434,19.27168531,6.929016723,6.451550449,7.511171382,7.322245222
1,614,2020,26,1,26,14.5,55.5,0.2,55.4,-30.14572244,79.30970805,25,5.248989838,5.6,2.7,15.77980724,15.78583884,15.79257901,5.145971315,4.860775992,16.5322234,16.53882195,16.54619458,5.91468191,5.505172644,15.8007269,15.80677411,15.81353206,5.168711763,4.882127539,16.54528767,16.55189742,16.55928128,5.940384311,5.529393364,6.439438543,6.282390399
0,615,2020,26,1,26,15.5,48,6,47.6,-43.53089426,84.36435819,25,9.326847365,5.4,2.6,13.87255851,13.87690539,13.88208473,4.374348125,4.131982984,15.3130373,15.31827912,15.32452766,4.993277491,4.640020799,13.92990281,13.93428876,13.93951452,4.506693877,4.25956056,15.34928044,15.3545509,15.36083314,5.117410076,4.760195231,5.489857411,5.447973291
0,616,2020,26,1,26,16.5,19.9,0.8,20.2,-56.1764382,90.80884271,25,40,4.8,2.5,5.362476372,5.363136217,5.363981148,1.9690404,1.852501107,5.649279452,5.650009718,5.650943635,2.384435851,2.1990366,5.368436414,5.369097863,5.369944436,1.973970302,1.857159215,5.653221204,5.653952018,5.654887518,2.390556513,2.204783974,2.557993108,2.494023209
0,617,2020,26,1,26,17.5,0,0,0,-68.28050205,98.2676086,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,618,2020,26,1,26,18.5,0,0,0,-80.19618181,106.3793954,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,619,2020,26,1,26,19.5,0,0,0,-92.40918787,114.7898772,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,620,2020,26,1,26,20.5,0,0,0,-105.557296,123.1148522,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,621,2020,26,1,26,21.5,0,0,0,-120.464723,130.8752075,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,622,2020,26,1,26,22.5,0,0,0,-138.0758496,137.4086575,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,623,2020,26,1,26,23.5,0,0,0,-158.9734019,141.821747,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,624,2020,27,1,27,0.5,0,0,0,177.7272554,143.1948964,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,625,2020,27,1,27,1.5,0,0,0,154.7287057,141.1646701,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,626,2020,27,1,27,2.5,0,0,0,134.4726391,136.2512043,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,627,2020,27,1,27,3.5,0,0,0,117.4653863,129.4051632,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,628,2020,27,1,27,4.5,0,0,0,102.9812907,121.47794,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,629,2020,27,1,27,5.5,0,0,0,90.08067856,113.0883552,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,630,2020,27,1,27,6.5,0,0,0,77.97629526,104.6898755,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,631,2020,27,1,27,7.5,0,0,0,66.06226517,96.65617494,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,632,2020,27,1,27,8.5,5.2,0.2,5.2,53.87749542,89.34069013,25,29.59486894,4.1,3.2,1.31611096,1.316186492,1.316252847,0.493945348,0.465983462,1.374123914,1.374205917,1.374277986,0.580010109,0.538840007,1.316283574,1.316359201,1.316425584,0.494805006,0.466803159,1.374699943,1.374782,1.374854109,0.581246339,0.539996229,0.625996525,0.609714039
1,633,2020,27,1,27,9.5,18.4,0.2,18.5,41.09353519,83.10826843,25,7.83545848,4.3,3.2,4.937389272,4.938299443,4.939098531,1.755853927,1.656844374,5.165834171,5.166827547,5.167699872,2.057835806,1.912874554,4.941302479,4.942213983,4.943014222,1.757209193,1.65808373,5.168522025,5.169517273,5.170388934,2.060992548,1.915771793,2.220206297,2.162759182
1,634,2020,27,1,27,10.5,29.2,0.2,29.3,27.54522433,78.3364267,25,4.837101348,4.7,3.1,7.950832886,7.952958105,7.954899507,2.774631947,2.618412792,8.296495905,8.298803603,8.300912728,3.250230478,3.022281275,7.957874895,7.96000395,7.961949804,2.780407998,2.623887643,8.301329861,8.303640534,8.305751909,3.257927263,3.029489101,3.510663034,3.419711924
1,635,2020,27,1,27,11.5,25.6,0.2,25.7,13.28648017,75.37876821,25,3.906563269,5.2,2.7,6.894434618,6.89569112,6.897095273,2.438720909,2.301410958,7.183934316,7.185294739,7.186815875,2.86376519,2.663457998,6.900656962,6.901915657,6.903322137,2.444212409,2.306597571,7.188198598,7.1895612,7.191084271,2.870888223,2.670127867,3.090173064,3.010365214
1,636,2020,27,1,27,12.5,26.2,0.2,26.3,-1.386951294,74.49251492,25,3.694394777,5.7,2.9,7.044601218,7.046113993,7.047628635,2.495618966,2.355151462,7.337346028,7.338982972,7.340623697,2.930639289,2.725809344,7.050722371,7.052238044,7.053755326,2.50111345,2.360319019,7.341601952,7.343239917,7.344882165,2.937710342,2.732415414,3.162325433,3.080442618
1,637,2020,27,1,27,13.5,43.9,0.2,44,-16.01813687,75.76136002,25,4.006045321,6,3.1,12.1224456,12.12721965,12.13158171,4.148896025,3.916414956,12.6431546,12.64833529,12.65306788,4.838018402,4.500594332,12.13353091,12.13831413,12.14268415,4.159267798,3.926143199,12.65076542,12.65595011,12.66069071,4.85090183,4.512639631,5.235038599,5.100450386
1,638,2020,27,1,27,14.5,30.6,0.2,30.7,-30.16788513,79.06578875,25,5.139342968,6.5,2.9,8.298900688,8.3009763,8.303054293,2.903185455,2.739897603,8.664077482,8.666332213,8.668591161,3.396790896,3.158580075,8.30651835,8.308598145,8.310680002,2.910685713,2.746911924,8.669332611,8.671591136,8.673852527,3.406006168,3.167190354,3.671244801,3.576795025
0,639,2020,27,1,27,15.5,14.8,0.2,15,-43.5819322,84.12458473,25,9.001943916,6.8,3,3.917495883,3.918034422,3.91854848,1.422595785,1.342265483,4.103516926,4.104105944,4.104668955,1.669979269,1.552159116,3.921489483,3.922029334,3.922544317,1.428968871,1.348325664,4.106372252,4.106961501,4.107524576,1.676597386,1.558437522,1.803131813,1.75878735
0,640,2020,27,1,27,16.5,4.4,0.2,4.5,-56.24993598,90.57481626,25,40,6.8,2.7,1.107628531,1.107669558,1.1077154,0.438647614,0.41268589,1.167498037,1.167543413,1.167594146,0.531186204,0.489884391,1.108864378,1.108905501,1.108951454,0.439745859,0.413723588,1.168312249,1.168357803,1.168408663,0.532549718,0.491164747,0.56984995,0.55559923
0,641,2020,27,1,27,17.5,0,0,0,-68.37101788,98.03904615,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,642,2020,27,1,27,18.5,0,0,0,-80.29938041,106.1545522,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,643,2020,27,1,27,19.5,0,0,0,-92.52092224,114.5659124,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,644,2020,27,1,27,20.5,0,0,0,-105.6715285,122.8881578,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,645,2020,27,1,27,21.5,0,0,0,-120.5695899,130.6420582,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,646,2020,27,1,27,22.5,0,0,0,-138.1477788,137.1670222,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,647,2020,27,1,27,23.5,0,0,0,-158.9759274,141.5750374,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,648,2020,28,1,28,0.5,0,0,0,177.821502,142.9545585,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,649,2020,28,1,28,1.5,0,0,0,154.9045315,140.943642,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,650,2020,28,1,28,2.5,0,0,0,134.6872076,136.0535315,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,651,2020,28,1,28,3.5,0,0,0,117.6862668,129.2260929,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,652,2020,28,1,28,4.5,0,0,0,103.1942643,121.3096561,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
